id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,heating_GasW,heating_Grav,heating_OthW,heating_Wall,central_air_Y,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_none,utilities_NoSeWa,utilities_NoSewr,total_liv_sqft,total_bsmt_1st_flr_sf,garage_total,saleprice_log
1779,528429110,20,RL,49.0,15256,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,Gd,GLQ,929.0,Unf,0.0,556.0,1485.0,GasA,5,Y,SBrkr,1464,0,0,1464,1.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2007.0,Unf,3.0,754.0,3,3,Y,168,160,0,0,0,0,0,none,none,0,8,2007,WD ,282922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5342.0,2174040.0,2262.0,12.552926520261092
2569,535125060,60,RL,88.0,14200,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,3,3,CBlock,3,3,No,Rec,445.0,Unf,0.0,479.0,924.0,GasA,5,Y,SBrkr,1216,941,0,2157,0.0,0.0,2,1,4,1,4,8,Typ,2,4,Attchd,1966.0,Fin,2.0,487.0,3,3,Y,105,66,0,0,0,0,0,GdPrv,none,0,5,2006,WD ,226000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5683.0,1123584.0,974.0,12.328290278254423
2334,527212040,60,RL,82.0,12438,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,5,3,PConc,5,4,No,Unf,0.0,Unf,0.0,1234.0,1234.0,GasA,5,Y,SBrkr,1264,1312,0,2576,0.0,0.0,2,1,4,1,5,10,Typ,1,4,BuiltIn,2006.0,Fin,3.0,666.0,3,3,Y,324,100,0,0,0,0,0,none,none,0,7,2006,New,361919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6386.0,1559776.0,1998.0,12.799175708864519
2330,527210030,60,RL,59.0,16023,Pave,none,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,600.0,4,5,PConc,5,3,Gd,GLQ,1218.0,Unf,0.0,180.0,1398.0,GasA,5,Y,SBrkr,1414,1384,0,2798,1.0,0.0,3,1,3,1,5,11,Typ,1,4,BuiltIn,2005.0,Fin,3.0,670.0,3,3,Y,182,37,0,0,0,0,0,none,none,0,3,2006,New,457347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8212.0,1976772.0,2010.0,13.033197681535283
2119,906475170,20,RL,155.0,20064,Pave,none,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,8,6,1976,1976,Shed,WdShngl,Wd Sdng,Wd Sdng,none,0.0,4,3,CBlock,4,4,Gd,LwQ,51.0,GLQ,915.0,0.0,966.0,GasA,5,Y,SBrkr,1743,0,0,1743,2.0,0.0,0,1,0,1,4,5,Typ,2,2,Attchd,1976.0,Fin,2.0,529.0,3,3,Y,646,0,0,0,0,0,0,none,none,0,5,2007,WD ,279000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4503.0,1683738.0,1058.0,12.538967060803502
988,924100040,20,RL,74.0,9819,Pave,none,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,none,0.0,3,3,PConc,3,3,Gd,ALQ,1567.0,Unf,0.0,0.0,1567.0,GasA,3,Y,SBrkr,1567,0,0,1567,1.0,0.0,2,0,2,1,4,5,Typ,2,3,Attchd,1977.0,RFn,2.0,714.0,3,3,Y,264,32,0,0,0,0,0,none,none,0,5,2009,WD ,196000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6268.0,2455489.0,1428.0,12.185869938212655
382,527359050,20,RL,80.0,10400,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,3,3,CBlock,4,3,No,Unf,0.0,Unf,0.0,1090.0,1090.0,GasA,3,Y,SBrkr,1370,0,0,1370,0.0,0.0,2,0,3,1,3,6,Typ,1,3,Attchd,1976.0,RFn,2.0,479.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,none,0,6,2009,WD ,152000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3830.0,1493300.0,958.0,11.931635799828413
670,535402330,90,RL,91.0,11643,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,3,3,No,LwQ,500.0,Unf,0.0,748.0,1248.0,GasA,3,Y,SBrkr,1338,1296,0,2634,1.0,1.0,2,2,6,2,3,12,Typ,0,0,Detchd,1969.0,Unf,4.0,968.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,8,2009,WD ,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7016.0,1669824.0,3872.0,12.206072645530174
2760,906392120,20,RL,78.0,11645,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198.0,4,3,PConc,5,3,Gd,GLQ,1122.0,Unf,0.0,448.0,1570.0,GasA,5,Y,SBrkr,1590,0,0,1590,1.0,0.0,2,1,2,1,5,6,Typ,0,0,Attchd,2005.0,Fin,3.0,754.0,3,3,Y,176,80,0,0,0,0,0,none,none,0,8,2006,New,294900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5872.0,2496300.0,2262.0,12.594391594803367
543,531376090,20,RL,61.0,7328,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1450.0,1450.0,GasA,5,Y,SBrkr,1450,0,0,1450,0.0,0.0,2,0,2,1,4,6,Typ,0,0,Attchd,2008.0,RFn,3.0,788.0,3,3,Y,0,93,0,0,0,0,0,none,none,0,2,2009,New,224243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4350.0,2102500.0,2364.0,12.32048556427219
2835,908227010,50,RL,72.0,7822,Pave,none,Reg,Bnk,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,3,1915,1950,Gable,CompShg,AsbShng,AsbShng,none,0.0,3,2,BrkTil,2,2,No,Unf,0.0,Unf,0.0,832.0,832.0,GasA,3,Y,FuseF,846,492,0,1338,0.0,0.0,2,0,3,1,3,7,Typ,0,0,Detchd,1974.0,Unf,2.0,528.0,3,3,N,0,0,208,0,0,0,0,GdPrv,none,0,5,2006,WD ,92000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3508.0,703872.0,1056.0,11.429543856031177
1735,528221090,60,RL,65.0,9018,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,3,Av,Unf,0.0,Unf,0.0,728.0,728.0,GasA,5,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,Typ,1,4,Attchd,2007.0,Fin,2.0,400.0,3,3,Y,100,24,0,0,0,0,0,none,none,0,7,2007,New,179540,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3640.0,529984.0,800.0,12.09815330331068
448,528166060,20,RL,103.0,13472,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,5,3,PConc,5,3,Gd,GLQ,56.0,Unf,0.0,2336.0,2392.0,GasA,5,Y,SBrkr,2392,0,0,2392,0.0,0.0,2,0,3,1,5,8,Typ,1,5,Attchd,2003.0,Fin,3.0,968.0,3,3,Y,248,105,0,0,0,0,0,none,none,0,6,2009,WD ,386250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7232.0,5721664.0,2904.0,12.864240107194092
2287,923228200,180,RM,21.0,1533,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,none,0.0,3,3,CBlock,4,3,Av,GLQ,503.0,Unf,0.0,27.0,530.0,GasA,3,Y,SBrkr,530,462,0,992,1.0,0.0,1,0,2,1,3,4,Typ,0,0,BuiltIn,1970.0,Fin,1.0,297.0,3,3,Y,112,97,0,0,0,0,0,none,none,0,7,2007,WD ,106500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3017.0,280900.0,297.0,11.575900264131617
524,528477050,60,FV,85.0,11003,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,10,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,5,3,PConc,5,3,Av,GLQ,765.0,Unf,0.0,252.0,1017.0,GasA,5,Y,SBrkr,1026,981,0,2007,1.0,0.0,2,1,3,1,5,10,Typ,1,5,Attchd,2008.0,Fin,3.0,812.0,3,3,Y,168,52,0,0,0,0,0,none,none,0,4,2009,WD ,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5796.0,1043442.0,2436.0,12.644327576461329
1767,528348030,60,RL,83.0,10790,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,275.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1066.0,1066.0,GasA,5,Y,SBrkr,1108,1277,0,2385,0.0,0.0,2,1,4,1,4,8,Typ,1,3,BuiltIn,1998.0,Fin,3.0,600.0,3,3,Y,120,38,0,0,0,0,0,none,none,0,5,2007,WD ,252000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5836.0,1181128.0,1800.0,12.437184366493561
2206,909254130,75,RL,53.0,7128,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,none,0.0,3,4,CBlock,3,3,No,Rec,364.0,Unf,0.0,554.0,918.0,GasA,4,Y,SBrkr,918,728,0,1646,0.0,0.0,2,0,4,1,3,7,Typ,2,4,Detchd,1941.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,126,0,0,MnPrv,none,0,8,2007,WD ,164000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4574.0,842724.0,240.0,12.007621706806335
1740,528222080,60,RL,64.0,7713,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,16.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,728.0,728.0,GasA,5,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,7,Typ,0,0,Attchd,2007.0,Fin,2.0,400.0,3,3,Y,100,24,0,0,0,0,0,none,none,0,7,2007,New,177594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3640.0,529984.0,800.0,12.087255325185739
199,903232190,50,RM,52.0,6240,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,7,1936,1980,Gable,CompShg,VinylSd,VinylSd,none,0.0,3,3,CBlock,3,2,No,Rec,276.0,Unf,0.0,252.0,528.0,GasA,4,Y,SBrkr,548,492,0,1040,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Detchd,1979.0,Fin,2.0,624.0,3,3,P,306,0,32,0,0,0,0,none,none,0,5,2010,WD ,123900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2884.0,289344.0,1248.0,11.727230067617233
2214,909275310,70,RL,86.0,22420,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,1918,1950,Hip,CompShg,Wd Sdng,Stucco,none,0.0,3,3,BrkTil,4,3,No,BLQ,1128.0,Unf,0.0,242.0,1370.0,GasW,3,N,FuseA,1370,1254,0,2624,1.0,0.0,2,1,4,1,3,10,Typ,1,4,Detchd,1918.0,Unf,3.0,864.0,3,3,N,0,0,0,0,0,0,0,none,none,0,11,2007,WD ,239000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7746.0,1876900.0,2592.0,12.384218830913648
323,923201020,20,RL,85.0,15300,Pave,none,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1965,1977,Hip,CompShg,Plywood,HdBoard,none,0.0,3,3,CBlock,3,3,No,Rec,42.0,Unf,0.0,1026.0,1068.0,GasA,3,Y,SBrkr,1264,0,0,1264,1.0,0.0,1,0,2,1,3,7,Typ,1,3,Attchd,1965.0,Unf,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,none,none,0,6,2010,WD ,169000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3638.0,1349952.0,1056.0,12.037653993905211
2421,528228325,120,RL,43.0,3196,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.0,4,3,PConc,4,3,Gd,Unf,0.0,Unf,0.0,1374.0,1374.0,GasA,5,Y,SBrkr,1557,0,0,1557,0.0,0.0,2,0,2,1,4,7,Typ,1,3,Attchd,2003.0,Fin,2.0,420.0,3,3,Y,143,20,0,0,0,0,0,none,none,0,10,2006,WD ,234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4488.0,2139318.0,840.0,12.363076394339839
952,914475030,85,RL,72.0,9360,Pave,none,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,7,1977,1977,Gable,CompShg,Plywood,Plywood,none,0.0,3,3,CBlock,4,3,Av,GLQ,841.0,LwQ,116.0,0.0,957.0,GasA,3,Y,SBrkr,1287,0,0,1287,1.0,0.0,1,1,2,1,3,5,Typ,2,2,Attchd,1977.0,RFn,2.0,541.0,3,3,Y,302,39,0,0,120,0,0,GdWo,none,0,11,2009,WD ,173000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4372.0,1231659.0,1082.0,12.061046873479915
24,527402200,20,RL,72.0,11241,Pave,none,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,3,3,CBlock,3,3,No,ALQ,578.0,Unf,0.0,426.0,1004.0,GasA,5,Y,SBrkr,1004,0,0,1004,1.0,0.0,1,0,2,1,3,5,Typ,1,3,Attchd,1970.0,Fin,2.0,480.0,3,3,Y,0,0,0,0,0,0,0,none,Shed,700,3,2010,WD ,149000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3590.0,1008016.0,960.0,11.911701584927597
1139,531376070,20,RL,81.0,9260,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,4,3,Mn,Unf,0.0,Unf,0.0,1162.0,1162.0,GasA,5,Y,SBrkr,1162,0,0,1162,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2007.0,Fin,2.0,483.0,3,3,Y,0,32,0,0,0,0,0,none,none,0,3,2008,WD ,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3486.0,1350244.0,966.0,12.043553716032399
518,528458020,20,FV,90.0,7993,Pave,none,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2009,Gable,CompShg,VinylSd,VinylSd,none,0.0,4,3,PConc,5,3,No,Unf,0.0,Unf,0.0,1436.0,1436.0,GasA,5,Y,SBrkr,1436,0,0,1436,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2008.0,Fin,2.0,529.0,3,3,Y,0,121,0,0,0,0,0,none,none,0,10,2009,New,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4308.0,2062096.0,1058.0,12.323855681186558
1390,905201020,20,RL,94.0,9239,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1963,2003,Gable,CompShg,VinylSd,VinylSd,none,0.0,3,4,CBlock,3,3,No,GLQ,634.0,Unf,0.0,326.0,960.0,GasA,5,Y,SBrkr,960,0,0,960,1.0,0.0,1,0,3,1,4,6,Typ,0,0,Attchd,1963.0,Fin,1.0,300.0,3,3,Y,168,0,0,0,0,0,0,none,none,0,5,2008,WD ,144900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3514.0,921600.0,300.0,11.883799128308773
277,908102170,20,RL,60.0,10044,Pave,none,IR1,Low,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,MetalSd,MetalSd,none,0.0,3,3,CBlock,4,3,Gd,ALQ,1070.0,Unf,0.0,126.0,1196.0,GasA,3,Y,SBrkr,1196,0,0,1196,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1968.0,RFn,1.0,336.0,3,3,Y,257,0,168,0,0,0,0,MnPrv,none,0,6,2010,WD ,144000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4658.0,1430416.0,336.0,11.877568578558138
54,528228440,120,RL,43.0,3182,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,No,GLQ,24.0,Unf,0.0,1232.0,1256.0,GasA,5,Y,SBrkr,1269,0,0,1269,0.0,0.0,2,0,2,1,4,6,Typ,1,3,Attchd,2004.0,Fin,2.0,430.0,3,3,Y,146,20,0,0,144,0,0,none,none,0,4,2010,WD ,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3818.0,1593864.0,860.0,12.165250651009918
649,535353040,20,RL,60.0,7626,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1952,2005,Hip,CompShg,Wd Sdng,Wd Sdng,none,0.0,4,3,CBlock,3,3,No,GLQ,931.0,Unf,0.0,100.0,1031.0,GasA,4,Y,SBrkr,1031,0,0,1031,1.0,0.0,1,0,2,1,4,5,Typ,0,0,Attchd,1952.0,Unf,1.0,230.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,none,0,3,2009,WD ,145500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4024.0,1062961.0,230.0,11.887931365593685
2600,535377100,50,RL,60.0,7008,Pave,none,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,8,1900,1998,Gable,CompShg,MetalSd,MetalSd,none,0.0,3,4,BrkTil,2,2,No,Unf,0.0,Unf,0.0,448.0,448.0,GasA,5,Y,SBrkr,448,272,0,720,0.0,0.0,1,0,1,1,2,5,Typ,0,0,Attchd,1900.0,Unf,1.0,280.0,2,3,Y,0,0,70,0,0,0,0,none,none,0,3,2006,WD ,86900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1888.0,200704.0,280.0,11.372513311253483
617,534475185,20,RL,128.0,12160,Pave,none,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,3,3,CBlock,3,3,No,BLQ,1024.0,Unf,0.0,481.0,1505.0,GasA,5,Y,SBrkr,1505,0,0,1505,1.0,0.0,1,0,2,1,3,6,Typ,1,3,Attchd,1953.0,RFn,2.0,505.0,3,3,Y,0,0,0,162,0,0,0,none,none,0,2,2009,WD ,149500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5539.0,2265025.0,1010.0,11.915051671812877
